id,name,category,amount,signup_date,notes
2632,Person 2632,North,3948.0,2024-01-15,
2633,Person 2633,South,3949.5,2024-01-15,
2634,Person 2634,East,3951.0,2024-01-15,
2635,Person 2635,West,3952.5,2024-01-15,
2636,Person 2636,North,3954.0,2024-01-15,
2637,Person 2637,South,3955.5,2024-01-15,
2638,Person 2638,East,3957.0,2024-01-15,
2639,Person 2639,West,3958.5,2024-01-15,
2640,Person 2640,North,3960.0,2024-01-15,
2641,Person 2641,South,3961.5,2024-01-15,
2642,Person 2642,East,3963.0,2024-01-15,
2643,Person 2643,West,3964.5,2024-01-15,
2644,Person 2644,North,3966.0,2024-01-15,
2645,Person 2645,South,3967.5,2024-01-15,
2646,Person 2646,East,3969.0,2024-01-15,
2647,Person 2647,West,3970.5,2024-01-15,
2648,Person 2648,North,3972.0,2024-01-15,
2649,Person 2649,South,3973.5,2024-01-15,
2650,Person 2650,East,3975.0,2024-01-15,
2651,Person 2651,West,3976.5,2024-01-15,
2652,Person 2652,North,3978.0,2024-01-15,
2653,Person 2653,South,3979.5,2024-01-15,
2654,Person 2654,East,3981.0,2024-01-15,
2655,Person 2655,West,3982.5,2024-01-15,
2656,Person 2656,North,3984.0,2024-01-15,
2657,Person 2657,South,3985.5,2024-01-15,
2658,Person 2658,East,3987.0,2024-01-15,
2659,Person 2659,West,3988.5,2024-01-15,
2660,Person 2660,North,3990.0,2024-01-15,
2661,Person 2661,South,3991.5,2024-01-15,
2662,Person 2662,East,3993.0,2024-01-15,
2663,Person 2663,West,3994.5,2024-01-15,
2664,Person 2664,North,3996.0,2024-01-15,
2665,Person 2665,South,3997.5,2024-01-15,
2666,Person 2666,East,3999.0,2024-01-15,
2667,Person 2667,West,4000.5,2024-01-15,
2668,Person 2668,North,4002.0,2024-01-15,
2669,Person 2669,South,4003.5,2024-01-15,
2670,Person 2670,East,4005.0,2024-01-15,
2671,Person 2671,West,4006.5,2024-01-15,
2672,Person 2672,North,4008.0,2024-01-15,
2673,Person 2673,South,4009.5,2024-01-15,
2674,Person 2674,East,4011.0,2024-01-15,
2675,Person 2675,West,4012.5,2024-01-15,
2676,Person 2676,North,4014.0,2024-01-15,
2677,Person 2677,South,4015.5,2024-01-15,
2678,Person 2678,East,4017.0,2024-01-15,
2679,Person 2679,West,4018.5,2024-01-15,
2680,Person 2680,North,4020.0,2024-01-15,
2681,Person 2681,South,4021.5,2024-01-15,
2682,Person 2682,East,4023.0,2024-01-15,
2683,Person 2683,West,4024.5,2024-01-15,
2684,Person 2684,North,4026.0,2024-01-15,
2685,Person 2685,South,4027.5,2024-01-15,
2686,Person 2686,East,4029.0,2024-01-15,
2687,Person 2687,West,4030.5,2024-01-15,
2688,Person 2688,North,4032.0,2024-01-15,
2689,Person 2689,South,4033.5,2024-01-15,
2690,Person 2690,East,4035.0,2024-01-15,
2691,Person 2691,West,4036.5,2024-01-15,
2692,Person 2692,North,4038.0,2024-01-15,
2693,Person 2693,South,4039.5,2024-01-15,
2694,Person 2694,East,4041.0,2024-01-15,
2695,Person 2695,West,4042.5,2024-01-15,
2696,Person 2696,North,4044.0,2024-01-15,
2697,Person 2697,South,4045.5,2024-01-15,
2698,Person 2698,East,4047.0,2024-01-15,
2699,Person 2699,West,4048.5,2024-01-15,
2700,Person 2700,North,4050.0,2024-01-15,
2701,Person 2701,South,4051.5,2024-01-15,
2702,Person 2702,East,4053.0,2024-01-15,
2703,Person 2703,West,4054.5,2024-01-15,
2704,Person 2704,North,4056.0,2024-01-15,
2705,Person 2705,South,4057.5,2024-01-15,
2706,Person 2706,East,4059.0,2024-01-15,
2707,Person 2707,West,4060.5,2024-01-15,
2708,Person 2708,North,4062.0,2024-01-15,
2709,Person 2709,South,4063.5,2024-01-15,
2710,Person 2710,East,4065.0,2024-01-15,
2711,Person 2711,West,4066.5,2024-01-15,
2712,Person 2712,North,4068.0,2024-01-15,
2713,Person 2713,South,4069.5,2024-01-15,
2714,Person 2714,East,4071.0,2024-01-15,
2715,Person 2715,West,4072.5,2024-01-15,
2716,Person 2716,North,4074.0,2024-01-15,
2717,Person 2717,South,4075.5,2024-01-15,
2718,Person 2718,East,4077.0,2024-01-15,
2719,Person 2719,West,4078.5,2024-01-15,
2720,Person 2720,North,4080.0,2024-01-15,
2721,Person 2721,South,4081.5,2024-01-15,
2722,Person 2722,East,4083.0,2024-01-15,
2723,Person 2723,West,4084.5,2024-01-15,
2724,Person 2724,North,4086.0,2024-01-15,
2725,Person 2725,South,4087.5,2024-01-15,
2726,Person 2726,East,4089.0,2024-01-15,
2727,Person 2727,West,4090.5,2024-01-15,
2728,Person 2728,North,4092.0,2024-01-15,
2729,Person 2729,South,4093.5,2024-01-15,
2730,Person 2730,East,4095.0,2024-01-15,
2731,Person 2731,West,4096.5,2024-01-15,
2732,Person 2732,North,4098.0,2024-01-15,
2733,Person 2733,South,4099.5,2024-01-15,
2734,Person 2734,East,4101.0,2024-01-15,
2735,Person 2735,West,4102.5,2024-01-15,
2736,Person 2736,North,4104.0,2024-01-15,
2737,Person 2737,South,4105.5,2024-01-15,
2738,Person 2738,East,4107.0,2024-01-15,
2739,Person 2739,West,4108.5,2024-01-15,
2740,Person 2740,North,4110.0,2024-01-15,
2741,Person 2741,South,4111.5,2024-01-15,
2742,Person 2742,East,4113.0,2024-01-15,
2743,Person 2743,West,4114.5,2024-01-15,
2744,Person 2744,North,4116.0,2024-01-15,
2745,Person 2745,South,4117.5,2024-01-15,
2746,Person 2746,East,4119.0,2024-01-15,
2747,Person 2747,West,4120.5,2024-01-15,
2748,Person 2748,North,4122.0,2024-01-15,
2749,Person 2749,South,4123.5,2024-01-15,
2750,Person 2750,East,4125.0,2024-01-15,
2751,Person 2751,West,4126.5,2024-01-15,
2752,Person 2752,North,4128.0,2024-01-15,
2753,Person 2753,South,4129.5,2024-01-15,
2754,Person 2754,East,4131.0,2024-01-15,
2755,Person 2755,West,4132.5,2024-01-15,
2756,Person 2756,North,4134.0,2024-01-15,
2757,Person 2757,South,4135.5,2024-01-15,
2758,Person 2758,East,4137.0,2024-01-15,
2759,Person 2759,West,4138.5,2024-01-15,
2760,Person 2760,North,4140.0,2024-01-15,
2761,Person 2761,South,4141.5,2024-01-15,
2762,Person 2762,East,4143.0,2024-01-15,
2763,Person 2763,West,4144.5,2024-01-15,
2764,Person 2764,North,4146.0,2024-01-15,
2765,Person 2765,South,4147.5,2024-01-15,
2766,Person 2766,East,4149.0,2024-01-15,
2767,Person 2767,West,4150.5,2024-01-15,
2768,Person 2768,North,4152.0,2024-01-15,
2769,Person 2769,South,4153.5,2024-01-15,
2770,Person 2770,East,4155.0,2024-01-15,
2771,Person 2771,West,4156.5,2024-01-15,
2772,Person 2772,North,4158.0,2024-01-15,
2773,Person 2773,South,4159.5,2024-01-15,
2774,Person 2774,East,4161.0,2024-01-15,
2775,Person 2775,West,4162.5,2024-01-15,
2776,Person 2776,North,4164.0,2024-01-15,
2777,Person 2777,South,4165.5,2024-01-15,
2778,Person 2778,East,4167.0,2024-01-15,
2779,Person 2779,West,4168.5,2024-01-15,
2780,Person 2780,North,4170.0,2024-01-15,
2781,Person 2781,South,4171.5,2024-01-15,
2782,Person 2782,East,4173.0,2024-01-15,
2783,Person 2783,West,4174.5,2024-01-15,
2784,Person 2784,North,4176.0,2024-01-15,
2785,Person 2785,South,4177.5,2024-01-15,
2786,Person 2786,East,4179.0,2024-01-15,
2787,Person 2787,West,4180.5,2024-01-15,
2788,Person 2788,North,4182.0,2024-01-15,
2789,Person 2789,South,4183.5,2024-01-15,
2790,Person 2790,East,4185.0,2024-01-15,
2791,Person 2791,West,4186.5,2024-01-15,
2792,Person 2792,North,4188.0,2024-01-15,
2793,Person 2793,South,4189.5,2024-01-15,
2794,Person 2794,East,4191.0,2024-01-15,
2795,Person 2795,West,4192.5,2024-01-15,
2796,Person 2796,North,4194.0,2024-01-15,
2797,Person 2797,South,4195.5,2024-01-15,
2798,Person 2798,East,4197.0,2024-01-15,
2799,Person 2799,West,4198.5,2024-01-15,
2800,Person 2800,North,4200.0,2024-01-15,
2801,Person 2801,South,4201.5,2024-01-15,
2802,Person 2802,East,4203.0,2024-01-15,
2803,Person 2803,West,4204.5,2024-01-15,
2804,Person 2804,North,4206.0,2024-01-15,
2805,Person 2805,South,4207.5,2024-01-15,
2806,Person 2806,East,4209.0,2024-01-15,
2807,Person 2807,West,4210.5,2024-01-15,
2808,Person 2808,North,4212.0,2024-01-15,
2809,Person 2809,South,4213.5,2024-01-15,
2810,Person 2810,East,4215.0,2024-01-15,
2811,Person 2811,West,4216.5,2024-01-15,
2812,Person 2812,North,4218.0,2024-01-15,
2813,Person 2813,South,4219.5,2024-01-15,
2814,Person 2814,East,4221.0,2024-01-15,
2815,Person 2815,West,4222.5,2024-01-15,
2816,Person 2816,North,4224.0,2024-01-15,
2817,Person 2817,South,4225.5,2024-01-15,
2818,Person 2818,East,4227.0,2024-01-15,
2819,Person 2819,West,4228.5,2024-01-15,
2820,Person 2820,North,4230.0,2024-01-15,
2821,Person 2821,South,4231.5,2024-01-15,
2822,Person 2822,East,4233.0,2024-01-15,
2823,Person 2823,West,4234.5,2024-01-15,
2824,Person 2824,North,4236.0,2024-01-15,
2825,Person 2825,South,4237.5,2024-01-15,
2826,Person 2826,East,4239.0,2024-01-15,
2827,Person 2827,West,4240.5,2024-01-15,
2828,Person 2828,North,4242.0,2024-01-15,
2829,Person 2829,South,4243.5,2024-01-15,
2830,Person 2830,East,4245.0,2024-01-15,
2831,Person 2831,West,4246.5,2024-01-15,
2832,Person 2832,North,4248.0,2024-01-15,
2833,Person 2833,South,4249.5,2024-01-15,
2834,Person 2834,East,4251.0,2024-01-15,
2835,Person 2835,West,4252.5,2024-01-15,
2836,Person 2836,North,4254.0,2024-01-15,
2837,Person 2837,South,4255.5,2024-01-15,
2838,Person 2838,East,4257.0,2024-01-15,
2839,Person 2839,West,4258.5,2024-01-15,
2840,Person 2840,North,4260.0,2024-01-15,
2841,Person 2841,South,4261.5,2024-01-15,
2842,Person 2842,East,4263.0,2024-01-15,
2843,Person 2843,West,4264.5,2024-01-15,
2844,Person 2844,North,4266.0,2024-01-15,
2845,Person 2845,South,4267.5,2024-01-15,
2846,Person 2846,East,4269.0,2024-01-15,
2847,Person 2847,West,4270.5,2024-01-15,
2848,Person 2848,North,4272.0,2024-01-15,
2849,Person 2849,South,4273.5,2024-01-15,
2850,Person 2850,East,4275.0,2024-01-15,
2851,Person 2851,West,4276.5,2024-01-15,
2852,Person 2852,North,4278.0,2024-01-15,
2853,Person 2853,South,4279.5,2024-01-15,
2854,Person 2854,East,4281.0,2024-01-15,
2855,Person 2855,West,4282.5,2024-01-15,
2856,Person 2856,North,4284.0,2024-01-15,
2857,Person 2857,South,4285.5,2024-01-15,
2858,Person 2858,East,4287.0,2024-01-15,
2859,Person 2859,West,4288.5,2024-01-15,
2860,Person 2860,North,4290.0,2024-01-15,
2861,Person 2861,South,4291.5,2024-01-15,
2862,Person 2862,East,4293.0,2024-01-15,
2863,Person 2863,West,4294.5,2024-01-15,
2864,Person 2864,North,4296.0,2024-01-15,
2865,Person 2865,South,4297.5,2024-01-15,
2866,Person 2866,East,4299.0,2024-01-15,
2867,Person 2867,West,4300.5,2024-01-15,
2868,Person 2868,North,4302.0,2024-01-15,
2869,Person 2869,South,4303.5,2024-01-15,
2870,Person 2870,East,4305.0,2024-01-15,
2871,Person 2871,West,4306.5,2024-01-15,
2872,Person 2872,North,4308.0,2024-01-15,
2873,Person 2873,South,4309.5,2024-01-15,
2874,Person 2874,East,4311.0,2024-01-15,
2875,Person 2875,West,4312.5,2024-01-15,
2876,Person 2876,North,4314.0,2024-01-15,
2877,Person 2877,South,4315.5,2024-01-15,
2878,Person 2878,East,4317.0,2024-01-15,
2879,Person 2879,West,4318.5,2024-01-15,
2880,Person 2880,North,4320.0,2024-01-15,
2881,Person 2881,South,4321.5,2024-01-15,
2882,Person 2882,East,4323.0,2024-01-15,
2883,Person 2883,West,4324.5,2024-01-15,
2884,Person 2884,North,4326.0,2024-01-15,
2885,Person 2885,South,4327.5,2024-01-15,
2886,Person 2886,East,4329.0,2024-01-15,
2887,Person 2887,West,4330.5,2024-01-15,
2888,Person 2888,North,4332.0,2024-01-15,
2889,Person 2889,South,4333.5,2024-01-15,
2890,Person 2890,East,4335.0,2024-01-15,
2891,Person 2891,West,4336.5,2024-01-15,
2892,Person 2892,North,4338.0,2024-01-15,
2893,Person 2893,South,4339.5,2024-01-15,
2894,Person 2894,East,4341.0,2024-01-15,
2895,Person 2895,West,4342.5,2024-01-15,
2896,Person 2896,North,4344.0,2024-01-15,
2897,Person 2897,South,4345.5,2024-01-15,
2898,Person 2898,East,4347.0,2024-01-15,
2899,Person 2899,West,4348.5,2024-01-15,
2900,Person 2900,North,4350.0,2024-01-15,
2901,Person 2901,South,4351.5,2024-01-15,
2902,Person 2902,East,4353.0,2024-01-15,
2903,Person 2903,West,4354.5,2024-01-15,
2904,Person 2904,North,4356.0,2024-01-15,
2905,Person 2905,South,4357.5,2024-01-15,
2906,Person 2906,East,4359.0,2024-01-15,
2907,Person 2907,West,4360.5,2024-01-15,
2908,Person 2908,North,4362.0,2024-01-15,
2909,Person 2909,South,4363.5,2024-01-15,
2910,Person 2910,East,4365.0,2024-01-15,
2911,Person 2911,West,4366.5,2024-01-15,
2912,Person 2912,North,4368.0,2024-01-15,
2913,Person 2913,South,4369.5,2024-01-15,
2914,Person 2914,East,4371.0,2024-01-15,
2915,Person 2915,West,4372.5,2024-01-15,
2916,Person 2916,North,4374.0,2024-01-15,
2917,Person 2917,South,4375.5,2024-01-15,
2918,Person 2918,East,4377.0,2024-01-15,
2919,Person 2919,West,4378.5,2024-01-15,
2920,Person 2920,North,4380.0,2024-01-15,
2921,Person 2921,South,4381.5,2024-01-15,
2922,Person 2922,East,4383.0,2024-01-15,
2923,Person 2923,West,4384.5,2024-01-15,
2924,Person 2924,North,4386.0,2024-01-15,
2925,Person 2925,South,4387.5,2024-01-15,
2926,Person 2926,East,4389.0,2024-01-15,
2927,Person 2927,West,4390.5,2024-01-15,
2928,Person 2928,North,4392.0,2024-01-15,
2929,Person 2929,South,4393.5,2024-01-15,
2930,Person 2930,East,4395.0,2024-01-15,
2931,Person 2931,West,4396.5,2024-01-15,
2932,Person 2932,North,4398.0,2024-01-15,
2933,Person 2933,South,4399.5,2024-01-15,
2934,Person 2934,East,4401.0,2024-01-15,
2935,Person 2935,West,4402.5,2024-01-15,
2936,Person 2936,North,4404.0,2024-01-15,
2937,Person 2937,South,4405.5,2024-01-15,
2938,Person 2938,East,4407.0,2024-01-15,
2939,Person 2939,West,4408.5,2024-01-15,
2940,Person 2940,North,4410.0,2024-01-15,
2941,Person 2941,South,4411.5,2024-01-15,
2942,Person 2942,East,4413.0,2024-01-15,
2943,Person 2943,West,4414.5,2024-01-15,
2944,Person 2944,North,4416.0,2024-01-15,
2945,Person 2945,South,4417.5,2024-01-15,
2946,Person 2946,East,4419.0,2024-01-15,
2947,Person 2947,West,4420.5,2024-01-15,
2948,Person 2948,North,4422.0,2024-01-15,
2949,Person 2949,South,4423.5,2024-01-15,
2950,Person 2950,East,4425.0,2024-01-15,
2951,Person 2951,West,4426.5,2024-01-15,
2952,Person 2952,North,4428.0,2024-01-15,
2953,Person 2953,South,4429.5,2024-01-15,
2954,Person 2954,East,4431.0,2024-01-15,
2955,Person 2955,West,4432.5,2024-01-15,
2956,Person 2956,North,4434.0,2024-01-15,
2957,Person 2957,South,4435.5,2024-01-15,
2958,Person 2958,East,4437.0,2024-01-15,
2959,Person 2959,West,4438.5,2024-01-15,
2960,Person 2960,North,4440.0,2024-01-15,
2961,Person 2961,South,4441.5,2024-01-15,
2962,Person 2962,East,4443.0,2024-01-15,
2963,Person 2963,West,4444.5,2024-01-15,
2964,Person 2964,North,4446.0,2024-01-15,
2965,Person 2965,South,4447.5,2024-01-15,
2966,Person 2966,East,4449.0,2024-01-15,
2967,Person 2967,West,4450.5,2024-01-15,
2968,Person 2968,North,4452.0,2024-01-15,
2969,Person 2969,South,4453.5,2024-01-15,
2970,Person 2970,East,4455.0,2024-01-15,
2971,Person 2971,West,4456.5,2024-01-15,
2972,Person 2972,North,4458.0,2024-01-15,
2973,Person 2973,South,4459.5,2024-01-15,
2974,Person 2974,East,4461.0,2024-01-15,
2975,Person 2975,West,4462.5,2024-01-15,
2976,Person 2976,North,4464.0,2024-01-15,
2977,Person 2977,South,4465.5,2024-01-15,
2978,Person 2978,East,4467.0,2024-01-15,
2979,Person 2979,West,4468.5,2024-01-15,
2980,Person 2980,North,4470.0,2024-01-15,
2981,Person 2981,South,4471.5,2024-01-15,
2982,Person 2982,East,4473.0,2024-01-15,
2983,Person 2983,West,4474.5,2024-01-15,
2984,Person 2984,North,4476.0,2024-01-15,
2985,Person 2985,South,4477.5,2024-01-15,
2986,Person 2986,East,4479.0,2024-01-15,
2987,Person 2987,West,4480.5,2024-01-15,
2988,Person 2988,North,4482.0,2024-01-15,
2989,Person 2989,South,4483.5,2024-01-15,
2990,Person 2990,East,4485.0,2024-01-15,
2991,Person 2991,West,4486.5,2024-01-15,
2992,Person 2992,North,4488.0,2024-01-15,
2993,Person 2993,South,4489.5,2024-01-15,
2994,Person 2994,East,4491.0,2024-01-15,
2995,Person 2995,West,4492.5,2024-01-15,
2996,Person 2996,North,4494.0,2024-01-15,
2997,Person 2997,South,4495.5,2024-01-15,
2998,Person 2998,East,4497.0,2024-01-15,
2999,Person 2999,West,4498.5,2024-01-15,
3000,Person 3000,North,4500.0,2024-01-15,
3001,Person 3001,South,4501.5,2024-01-15,
3002,Person 3002,East,4503.0,2024-01-15,
3003,Person 3003,West,4504.5,2024-01-15,
3004,Person 3004,North,4506.0,2024-01-15,
3005,Person 3005,South,4507.5,2024-01-15,
3006,Person 3006,East,4509.0,2024-01-15,
3007,Person 3007,West,4510.5,2024-01-15,
3008,Person 3008,North,4512.0,2024-01-15,
3009,Person 3009,South,4513.5,2024-01-15,
3010,Person 3010,East,4515.0,2024-01-15,
3011,Person 3011,West,4516.5,2024-01-15,
3012,Person 3012,North,4518.0,2024-01-15,
3013,Person 3013,South,4519.5,2024-01-15,
3014,Person 3014,East,4521.0,2024-01-15,
3015,Person 3015,West,4522.5,2024-01-15,
3016,Person 3016,North,4524.0,2024-01-15,
3017,Person 3017,South,4525.5,2024-01-15,
3018,Person 3018,East,4527.0,2024-01-15,
3019,Person 3019,West,4528.5,2024-01-15,
3020,Person 3020,North,4530.0,2024-01-15,
3021,Person 3021,South,4531.5,2024-01-15,
3022,Person 3022,East,4533.0,2024-01-15,
3023,Person 3023,West,4534.5,2024-01-15,
3024,Person 3024,North,4536.0,2024-01-15,
3025,Person 3025,South,4537.5,2024-01-15,
3026,Person 3026,East,4539.0,2024-01-15,
3027,Person 3027,West,4540.5,2024-01-15,
3028,Person 3028,North,4542.0,2024-01-15,
3029,Person 3029,South,4543.5,2024-01-15,
3030,Person 3030,East,4545.0,2024-01-15,
3031,Person 3031,West,4546.5,2024-01-15,
3032,Person 3032,North,4548.0,2024-01-15,
3033,Person 3033,South,4549.5,2024-01-15,
3034,Person 3034,East,4551.0,2024-01-15,
3035,Person 3035,West,4552.5,2024-01-15,
3036,Person 3036,North,4554.0,2024-01-15,
3037,Person 3037,South,4555.5,2024-01-15,
3038,Person 3038,East,4557.0,2024-01-15,
3039,Person 3039,West,4558.5,2024-01-15,
3040,Person 3040,North,4560.0,2024-01-15,
3041,Person 3041,South,4561.5,2024-01-15,
3042,Person 3042,East,4563.0,2024-01-15,
3043,Person 3043,West,4564.5,2024-01-15,
3044,Person 3044,North,4566.0,2024-01-15,
3045,Person 3045,South,4567.5,2024-01-15,
3046,Person 3046,East,4569.0,2024-01-15,
3047,Person 3047,West,4570.5,2024-01-15,
3048,Person 3048,North,4572.0,2024-01-15,
3049,Person 3049,South,4573.5,2024-01-15,
3050,Person 3050,East,4575.0,2024-01-15,
3051,Person 3051,West,4576.5,2024-01-15,
3052,Person 3052,North,4578.0,2024-01-15,
3053,Person 3053,South,4579.5,2024-01-15,
3054,Person 3054,East,4581.0,2024-01-15,
3055,Person 3055,West,4582.5,2024-01-15,
3056,Person 3056,North,4584.0,2024-01-15,
3057,Person 3057,South,4585.5,2024-01-15,
3058,Person 3058,East,4587.0,2024-01-15,
3059,Person 3059,West,4588.5,2024-01-15,
3060,Person 3060,North,4590.0,2024-01-15,
3061,Person 3061,South,4591.5,2024-01-15,
3062,Person 3062,East,4593.0,2024-01-15,
3063,Person 3063,West,4594.5,2024-01-15,
3064,Person 3064,North,4596.0,2024-01-15,
3065,Person 3065,South,4597.5,2024-01-15,
3066,Person 3066,East,4599.0,2024-01-15,
3067,Person 3067,West,4600.5,2024-01-15,
3068,Person 3068,North,4602.0,2024-01-15,
3069,Person 3069,South,4603.5,2024-01-15,
3070,Person 3070,East,4605.0,2024-01-15,
3071,Person 3071,West,4606.5,2024-01-15,
3072,Person 3072,North,4608.0,2024-01-15,
3073,Person 3073,South,4609.5,2024-01-15,
3074,Person 3074,East,4611.0,2024-01-15,
3075,Person 3075,West,4612.5,2024-01-15,
3076,Person 3076,North,4614.0,2024-01-15,
3077,Person 3077,South,4615.5,2024-01-15,
3078,Person 3078,East,4617.0,2024-01-15,
3079,Person 3079,West,4618.5,2024-01-15,
3080,Person 3080,North,4620.0,2024-01-15,
3081,Person 3081,South,4621.5,2024-01-15,
3082,Person 3082,East,4623.0,2024-01-15,
3083,Person 3083,West,4624.5,2024-01-15,
3084,Person 3084,North,4626.0,2024-01-15,
3085,Person 3085,South,4627.5,2024-01-15,
3086,Person 3086,East,4629.0,2024-01-15,
3087,Person 3087,West,4630.5,2024-01-15,
3088,Person 3088,North,4632.0,2024-01-15,
3089,Person 3089,South,4633.5,2024-01-15,
3090,Person 3090,East,4635.0,2024-01-15,
3091,Person 3091,West,4636.5,2024-01-15,
3092,Person 3092,North,4638.0,2024-01-15,
3093,Person 3093,South,4639.5,2024-01-15,
3094,Person 3094,East,4641.0,2024-01-15,
3095,Person 3095,West,4642.5,2024-01-15,
3096,Person 3096,North,4644.0,2024-01-15,
3097,Person 3097,South,4645.5,2024-01-15,
3098,Person 3098,East,4647.0,2024-01-15,
3099,Person 3099,West,4648.5,2024-01-15,
3100,Person 3100,North,4650.0,2024-01-15,
3101,Person 3101,South,4651.5,2024-01-15,
3102,Person 3102,East,4653.0,2024-01-15,
3103,Person 3103,West,4654.5,2024-01-15,
3104,Person 3104,North,4656.0,2024-01-15,
3105,Person 3105,South,4657.5,2024-01-15,
3106,Person 3106,East,4659.0,2024-01-15,
3107,Person 3107,West,4660.5,2024-01-15,
3108,Person 3108,North,4662.0,2024-01-15,
3109,Person 3109,South,4663.5,2024-01-15,
3110,Person 3110,East,4665.0,2024-01-15,
3111,Person 3111,West,4666.5,2024-01-15,
3112,Person 3112,North,4668.0,2024-01-15,
3113,Person 3113,South,4669.5,2024-01-15,
3114,Person 3114,East,4671.0,2024-01-15,
3115,Person 3115,West,4672.5,2024-01-15,
3116,Person 3116,North,4674.0,2024-01-15,
3117,Person 3117,South,4675.5,2024-01-15,
3118,Person 3118,East,4677.0,2024-01-15,
3119,Person 3119,West,4678.5,2024-01-15,
3120,Person 3120,North,4680.0,2024-01-15,
3121,Person 3121,South,4681.5,2024-01-15,
3122,Person 3122,East,4683.0,2024-01-15,
3123,Person 3123,West,4684.5,2024-01-15,
3124,Person 3124,North,4686.0,2024-01-15,
3125,Person 3125,South,4687.5,2024-01-15,
3126,Person 3126,East,4689.0,2024-01-15,
3127,Person 3127,West,4690.5,2024-01-15,
3128,Person 3128,North,4692.0,2024-01-15,
3129,Person 3129,South,4693.5,2024-01-15,
3130,Person 3130,East,4695.0,2024-01-15,
3131,Person 3131,West,4696.5,2024-01-15,
3132,Person 3132,North,4698.0,2024-01-15,
3133,Person 3133,South,4699.5,2024-01-15,
3134,Person 3134,East,4701.0,2024-01-15,
3135,Person 3135,West,4702.5,2024-01-15,
3136,Person 3136,North,4704.0,2024-01-15,
3137,Person 3137,South,4705.5,2024-01-15,
3138,Person 3138,East,4707.0,2024-01-15,
3139,Person 3139,West,4708.5,2024-01-15,
3140,Person 3140,North,4710.0,2024-01-15,
3141,Person 3141,South,4711.5,2024-01-15,
3142,Person 3142,East,4713.0,2024-01-15,
3143,Person 3143,West,4714.5,2024-01-15,
3144,Person 3144,North,4716.0,2024-01-15,
3145,Person 3145,South,4717.5,2024-01-15,
3146,Person 3146,East,4719.0,2024-01-15,
3147,Person 3147,West,4720.5,2024-01-15,
3148,Person 3148,North,4722.0,2024-01-15,
3149,Person 3149,South,4723.5,2024-01-15,
3150,Person 3150,East,4725.0,2024-01-15,
3151,Person 3151,West,4726.5,2024-01-15,
3152,Person 3152,North,4728.0,2024-01-15,
3153,Person 3153,South,4729.5,2024-01-15,
3154,Person 3154,East,4731.0,2024-01-15,
3155,Person 3155,West,4732.5,2024-01-15,
3156,Person 3156,North,4734.0,2024-01-15,
3157,Person 3157,South,4735.5,2024-01-15,
3158,Person 3158,East,4737.0,2024-01-15,
3159,Person 3159,West,4738.5,2024-01-15,
3160,Person 3160,North,4740.0,2024-01-15,
3161,Person 3161,South,4741.5,2024-01-15,
3162,Person 3162,East,4743.0,2024-01-15,
3163,Person 3163,West,4744.5,2024-01-15,
3164,Person 3164,North,4746.0,2024-01-15,
3165,Person 3165,South,4747.5,2024-01-15,
3166,Person 3166,East,4749.0,2024-01-15,
3167,Person 3167,West,4750.5,2024-01-15,
3168,Person 3168,North,4752.0,2024-01-15,
3169,Person 3169,South,4753.5,2024-01-15,
3170,Person 3170,East,4755.0,2024-01-15,
3171,Person 3171,West,4756.5,2024-01-15,
3172,Person 3172,North,4758.0,2024-01-15,
3173,Person 3173,South,4759.5,2024-01-15,
3174,Person 3174,East,4761.0,2024-01-15,
3175,Person 3175,West,4762.5,2024-01-15,
3176,Person 3176,North,4764.0,2024-01-15,
3177,Person 3177,South,4765.5,2024-01-15,
3178,Person 3178,East,4767.0,2024-01-15,
3179,Person 3179,West,4768.5,2024-01-15,
3180,Person 3180,North,4770.0,2024-01-15,
3181,Person 3181,South,4771.5,2024-01-15,
3182,Person 3182,East,4773.0,2024-01-15,
3183,Person 3183,West,4774.5,2024-01-15,
3184,Person 3184,North,4776.0,2024-01-15,
3185,Person 3185,South,4777.5,2024-01-15,
3186,Person 3186,East,4779.0,2024-01-15,
3187,Person 3187,West,4780.5,2024-01-15,
3188,Person 3188,North,4782.0,2024-01-15,
3189,Person 3189,South,4783.5,2024-01-15,
3190,Person 3190,East,4785.0,2024-01-15,
3191,Person 3191,West,4786.5,2024-01-15,
3192,Person 3192,North,4788.0,2024-01-15,
3193,Person 3193,South,4789.5,2024-01-15,
3194,Person 3194,East,4791.0,2024-01-15,
3195,Person 3195,West,4792.5,2024-01-15,
3196,Person 3196,North,4794.0,2024-01-15,
3197,Person 3197,South,4795.5,2024-01-15,
3198,Person 3198,East,4797.0,2024-01-15,
3199,Person 3199,West,4798.5,2024-01-15,
3200,Person 3200,North,4800.0,2024-01-15,
3201,Person 3201,South,4801.5,2024-01-15,
3202,Person 3202,East,4803.0,2024-01-15,
3203,Person 3203,West,4804.5,2024-01-15,
3204,Person 3204,North,4806.0,2024-01-15,
3205,Person 3205,South,4807.5,2024-01-15,
3206,Person 3206,East,4809.0,2024-01-15,
3207,Person 3207,West,4810.5,2024-01-15,
3208,Person 3208,North,4812.0,2024-01-15,
3209,Person 3209,South,4813.5,2024-01-15,
3210,Person 3210,East,4815.0,2024-01-15,
3211,Person 3211,West,4816.5,2024-01-15,
3212,Person 3212,North,4818.0,2024-01-15,
3213,Person 3213,South,4819.5,2024-01-15,
